Qex_time,Qex_flow
11765.0,0.002186
11770.0,0.002293
11775.0,0.002208
11780.0,0.0022
11785.0,0.002232
11790.0,0.002111
11795.0,0.002231
11800.0,0.002215
11805.0,0.002098
11810.0,0.002105
11815.0,0.002127
11820.0,0.002038
11825.0,0.002092
11830.0,0.002105
11835.0,0.001983
11840.0,0.002101
11845.0,0.002082
11850.0,0.001986
11855.0,0.002076
11860.0,0.002151
11865.0,0.002041
11870.0,0.002129
11875.0,0.00205
11880.0,0.001926
11885.0,0.001973
11890.0,0.002069
11895.0,0.001929
11900.0,0.002005
11905.0,0.00203
11910.0,0.001933
11915.0,0.002008
11920.0,0.002019
11925.0,0.001896
11930.0,0.002069
11935.0,0.002027
11940.0,0.001925
11945.0,0.00198
11950.0,0.002019
11955.0,0.001905
11960.0,0.001977
11965.0,0.001943
11970.0,0.001835
11975.0,0.001915
11980.0,0.002043
11985.0,0.001814
11990.0,0.00196
11995.0,0.001939
12000.0,0.0018979999999999997
12005.0,0.001928
12010.0,0.001956
12015.0,0.001837
12020.0,0.001981
12025.0,0.001955
12030.0,0.001849
12035.0,0.00188
12040.0,0.001953
12045.0,0.001832
12050.0,0.001954
12055.0,0.001965
12060.0,0.001822
12065.0,0.001936
12070.0,0.001934
12075.0,0.0018099999999999998
12080.0,0.001885
12085.0,0.001892
12090.0,0.001841
12095.0,0.001872
12100.0,0.001949
12105.0,0.0017329999999999997
12110.0,0.001848
12115.0,0.001852
12120.0,0.0018209999999999997
